order_number,product_code,order_line_number,quantity_ordered,price_each,sales,deal_size,order_product_key
10396,S24_2011,6,49,100.0,5720.75,Medium,10396_S24_2011
10414,S24_2011,10,23,100.0,3335.23,Medium,10414_S24_2011
10101,S24_2022,2,46,53.76,2472.96,Small,10101_S24_2022
10110,S24_2022,2,39,44.35,1729.65,Small,10110_S24_2022
10124,S24_2022,1,22,45.25,995.5,Small,10124_S24_2022
10149,S24_2022,6,49,49.28,2414.72,Small,10149_S24_2022
10162,S24_2022,4,43,36.29,1560.47,Small,10162_S24_2022
10173,S24_2022,8,27,41.22,1112.94,Small,10173_S24_2022
10182,S24_2022,5,31,36.74,1138.94,Small,10182_S24_2022
10193,S24_2022,9,20,50.62,1012.4,Small,10193_S24_2022
10205,S24_2022,4,24,38.08,913.92,Small,10205_S24_2022
10214,S24_2022,2,49,47.94,2349.06,Small,10214_S24_2022
10227,S24_2022,5,24,48.38,1161.12,Small,10227_S24_2022
10244,S24_2022,9,39,45.25,1764.75,Small,10244_S24_2022
10255,S24_2022,2,37,45.7,1690.9,Small,10255_S24_2022
10280,S24_2022,11,45,47.49,2137.05,Small,10280_S24_2022
10289,S24_2022,4,45,48.38,2177.1,Small,10289_S24_2022
10304,S24_2022,15,44,39.42,1734.48,Small,10304_S24_2022
10312,S24_2022,12,23,37.63,865.49,Small,10312_S24_2022
10322,S24_2022,4,30,100.0,3500.1,Medium,10322_S24_2022
10332,S24_2022,10,26,85.52,2223.52,Small,10332_S24_2022
10345,S24_2022,1,43,53.76,2311.68,Small,10345_S24_2022
10356,S24_2022,7,26,31.86,828.36,Small,10356_S24_2022
10367,S24_2022,12,28,30.59,856.52,Small,10367_S24_2022
10380,S24_2022,5,27,68.35,1845.45,Small,10380_S24_2022
10391,S24_2022,1,24,100.0,4042.08,Medium,10391_S24_2022
10421,S24_2022,2,40,45.7,1828.0,Small,10421_S24_2022
10103,S24_2300,1,36,100.0,3680.28,Medium,10103_S24_2300
10114,S24_2300,5,21,100.0,2925.09,Small,10114_S24_2300
10126,S24_2300,1,27,100.0,3415.77,Medium,10126_S24_2300
10140,S24_2300,1,47,100.0,5105.14,Medium,10140_S24_2300
10151,S24_2300,8,42,100.0,5098.8,Medium,10151_S24_2300
10165,S24_2300,17,32,100.0,4661.76,Medium,10165_S24_2300
10175,S24_2300,6,28,100.0,2969.96,Small,10175_S24_2300
10184,S24_2300,11,24,100.0,3496.32,Medium,10184_S24_2300
10194,S24_2300,1,49,100.0,5760.93,Medium,10194_S24_2300
10207,S24_2300,12,46,100.0,6819.04,Medium,10207_S24_2300
10217,S24_2300,1,28,100.0,3148.88,Medium,10217_S24_2300
10229,S24_2300,6,48,100.0,5704.32,Medium,10229_S24_2300
10246,S24_2300,10,29,100.0,3520.6,Medium,10246_S24_2300
10259,S24_2300,9,47,100.0,5285.62,Medium,10259_S24_2300
10271,S24_2300,10,43,100.0,5605.05,Medium,10271_S24_2300
10281,S24_2300,6,25,100.0,2779.5,Small,10281_S24_2300
10291,S24_2300,1,48,100.0,5398.08,Medium,10291_S24_2300
10305,S24_2300,10,24,100.0,3189.6,Medium,10305_S24_2300
10313,S24_2300,4,42,100.0,5581.8,Medium,10313_S24_2300
10324,S24_2300,2,31,100.0,3820.44,Medium,10324_S24_2300
10334,S24_2300,5,42,100.0,5528.04,Medium,10334_S24_2300
10348,S24_2300,1,37,100.0,5981.42,Medium,10348_S24_2300
10358,S24_2300,7,41,100.0,5684.65,Medium,10358_S24_2300
10371,S24_2300,5,20,100.0,3449.4,Medium,10371_S24_2300
10382,S24_2300,3,20,100.0,2654.4,Small,10382_S24_2300
10412,S24_2300,10,70,100.0,8498.0,Large,10412_S24_2300
10425,S24_2300,9,49,100.0,5510.54,Medium,10425_S24_2300
10108,S24_2360,15,35,58.87,2060.45,Small,10108_S24_2360
10121,S24_2360,2,32,76.88,2460.16,Small,10121_S24_2360
10135,S24_2360,16,29,61.64,1787.56,Small,10135_S24_2360
10145,S24_2360,3,27,60.95,1645.65,Small,10145_S24_2360
10159,S24_2360,11,27,80.34,2169.18,Small,10159_S24_2360
10169,S24_2360,11,38,74.11,2816.18,Small,10169_S24_2360
10180,S24_2360,6,35,72.03,2521.05,Small,10180_S24_2360
10190,S24_2360,3,42,76.19,3199.98,Medium,10190_S24_2360
10211,S24_2360,11,21,63.72,1338.12,Small,10211_S24_2360
10224,S24_2360,4,37,80.34,2972.58,Small,10224_S24_2360
10237,S24_2360,4,26,79.65,2070.9,Small,10237_S24_2360
10252,S24_2360,8,47,65.8,3092.6,Medium,10252_S24_2360
10264,S24_2360,6,37,65.1,2408.7,Small,10264_S24_2360
10276,S24_2360,12,46,75.49,3472.54,Medium,10276_S24_2360
10285,S24_2360,3,38,59.56,2263.28,Small,10285_S24_2360
10299,S24_2360,6,33,66.49,2194.17,Small,10299_S24_2360
10309,S24_2360,2,24,56.1,1346.4,Small,10309_S24_2360
10319,S24_2360,7,31,81.73,2533.63,Small,10319_S24_2360
10330,S24_2360,1,42,81.03,3403.26,Medium,10330_S24_2360
10341,S24_2360,6,32,100.0,3307.2,Medium,10341_S24_2360
10355,S24_2360,3,41,70.65,2896.65,Small,10355_S24_2360
10363,S24_2360,14,43,61.23,2632.89,Small,10363_S24_2360
10375,S24_2360,14,20,100.0,2046.0,Small,10375_S24_2360
10390,S24_2360,4,35,65.13,2279.55,Small,10390_S24_2360
10403,S24_2360,4,27,79.65,2150.55,Small,10403_S24_2360
10110,S24_2766,11,43,78.15,3360.45,Medium,10110_S24_2766
10124,S24_2766,10,32,72.7,2326.4,Small,10124_S24_2766
10148,S24_2766,4,21,73.6,1545.6,Small,10148_S24_2766
10161,S24_2766,3,20,100.0,2144.6,Small,10161_S24_2766
10172,S24_2766,1,22,74.51,1639.22,Small,10172_S24_2766
10182,S24_2766,14,36,73.6,2649.6,Small,10182_S24_2766
10192,S24_2766,2,46,83.6,3845.6,Medium,10192_S24_2766
10204,S24_2766,8,47,96.32,4527.04,Medium,10204_S24_2766
10212,S24_2766,1,45,88.14,3966.3,Medium,10212_S24_2766
10227,S24_2766,14,47,88.14,4142.58,Medium,10227_S24_2766
10241,S24_2766,6,47,94.5,4441.5,Medium,10241_S24_2766
10267,S24_2766,3,38,87.24,3315.12,Medium,10267_S24_2766
10279,S24_2766,3,49,79.97,3918.53,Medium,10279_S24_2766
10288,S24_2766,9,35,80.87,2830.45,Small,10288_S24_2766
10302,S24_2766,5,49,100.0,5298.86,Medium,10302_S24_2766
10311,S24_2766,4,28,93.6,2620.8,Small,10311_S24_2766
10321,S24_2766,1,30,72.7,2181.0,Small,10321_S24_2766
10332,S24_2766,7,39,86.72,3382.08,Medium,10332_S24_2766
10346,S24_2766,1,25,100.0,2876.75,Small,10346_S24_2766
10368,S24_2766,2,40,100.0,4107.2,Medium,10368_S24_2766
10380,S24_2766,6,36,37.5,1350.0,Small,10380_S24_2766
10407,S24_2766,6,76,94.5,7182.0,Large,10407_S24_2766
10420,S24_2766,9,39,100.0,3933.93,Medium,10420_S24_2766
10104,S24_2840,10,44,39.6,1742.4,Small,10104_S24_2840
10114,S24_2840,1,24,30.06,721.44,Small,10114_S24_2840
10127,S24_2840,12,39,38.19,1489.41,Small,10127_S24_2840
10141,S24_2840,6,21,42.43,891.03,Small,10141_S24_2840
10151,S24_2840,4,30,40.31,1209.3,Small,10151_S24_2840
10165,S24_2840,13,27,31.82,859.14,Small,10165_S24_2840
10175,S24_2840,2,37,31.12,1151.44,Small,10175_S24_2840
10184,S24_2840,7,42,31.82,1336.44,Small,10184_S24_2840
10195,S24_2840,7,32,28.29,905.28,Small,10195_S24_2840
10207,S24_2840,8,42,29.7,1247.4,Small,10207_S24_2840
10219,S24_2840,3,21,40.31,846.51,Small,10219_S24_2840
10229,S24_2840,2,33,32.88,1085.04,Small,10229_S24_2840
10246,S24_2840,6,49,36.07,1767.43,Small,10246_S24_2840
10259,S24_2840,5,31,33.24,1030.44,Small,10259_S24_2840
10271,S24_2840,6,38,41.72,1585.36,Small,10271_S24_2840
10281,S24_2840,2,20,40.66,813.2,Small,10281_S24_2840
10292,S24_2840,9,39,30.06,1172.34,Small,10292_S24_2840
10305,S24_2840,6,48,31.47,1510.56,Small,10305_S24_2840
10314,S24_2840,15,39,37.13,1448.07,Small,10314_S24_2840
10324,S24_2840,9,30,100.0,3338.1,Medium,10324_S24_2840
10335,S24_2840,2,33,37.13,1225.29,Small,10335_S24_2840
10349,S24_2840,3,36,37.13,1336.68,Small,10349_S24_2840
10358,S24_2840,4,36,82.94,2985.84,Small,10358_S24_2840
10371,S24_2840,8,45,100.0,5545.8,Medium,10371_S24_2840
10383,S24_2840,3,40,100.0,6089.6,Medium,10383_S24_2840
10394,S24_2840,6,46,38.9,1789.4,Small,10394_S24_2840
10412,S24_2840,6,30,36.07,1082.1,Small,10412_S24_2840
10425,S24_2840,5,31,33.24,1030.44,Small,10425_S24_2840
10106,S24_2841,13,49,74.68,3659.32,Medium,10106_S24_2841
10119,S24_2841,4,41,59.6,2443.6,Small,10119_S24_2841
10131,S24_2841,5,35,67.14,2349.9,Small,10131_S24_2841
10143,S24_2841,8,27,60.97,1646.19,Small,10143_S24_2841
10155,S24_2841,6,23,72.62,1670.26,Small,10155_S24_2841
10167,S24_2841,2,21,69.88,1467.48,Small,10167_S24_2841
10178,S24_2841,5,34,80.84,2748.56,Small,10178_S24_2841
10186,S24_2841,2,22,69.2,1522.4,Small,10186_S24_2841
10198,S24_2841,5,48,67.82,3255.36,Medium,10198_S24_2841
10209,S24_2841,1,43,82.21,3535.03,Medium,10209_S24_2841
10222,S24_2841,5,32,81.53,2608.96,Small,10222_S24_2841
10249,S24_2841,1,20,67.82,1356.4,Small,10249_S24_2841
10262,S24_2841,10,24,67.14,1611.36,Small,10262_S24_2841
10274,S24_2841,2,40,65.08,2603.2,Small,10274_S24_2841
10284,S24_2841,12,30,73.99,2219.7,Small,10284_S24_2841
10296,S24_2841,8,21,71.25,1496.25,Small,10296_S24_2841
10307,S24_2841,2,25,75.36,1884.0,Small,10307_S24_2841
10316,S24_2841,10,34,63.71,2166.14,Small,10316_S24_2841
10328,S24_2841,1,48,58.92,2828.16,Small,10328_S24_2841
10339,S24_2841,12,55,100.0,6214.45,Medium,10339_S24_2841
10351,S24_2841,5,25,74.68,1867.0,Small,10351_S24_2841
10373,S24_2841,7,38,70.44,2676.72,Small,10373_S24_2841
10386,S24_2841,1,39,55.96,2182.44,Small,10386_S24_2841
10398,S24_2841,3,28,57.55,1611.4,Small,10398_S24_2841
10400,S24_2841,2,24,61.66,1479.84,Small,10400_S24_2841
10415,S24_2841,1,21,67.82,1424.22,Small,10415_S24_2841
10110,S24_2887,10,46,100.0,5942.28,Medium,10110_S24_2887
10124,S24_2887,9,25,93.95,2348.75,Small,10124_S24_2887
10148,S24_2887,3,34,100.0,4392.12,Medium,10148_S24_2887
10161,S24_2887,2,25,100.0,2759.75,Small,10161_S24_2887
10173,S24_2887,16,23,100.0,2728.03,Small,10173_S24_2887
10182,S24_2887,13,20,100.0,2395.8,Small,10182_S24_2887
10192,S24_2887,1,23,100.0,3052.33,Medium,10192_S24_2887
10204,S24_2887,7,42,100.0,4242.0,Medium,10204_S24_2887
10213,S24_2887,3,27,100.0,2790.45,Small,10213_S24_2887
10227,S24_2887,13,33,100.0,4340.49,Medium,10227_S24_2887
10241,S24_2887,5,28,98.65,2762.2,Small,10241_S24_2887
10267,S24_2887,2,43,100.0,4645.72,Medium,10267_S24_2887
10279,S24_2887,2,48,100.0,5580.96,Medium,10279_S24_2887
10288,S24_2887,8,48,100.0,6539.04,Medium,10288_S24_2887
10302,S24_2887,4,45,100.0,5548.95,Medium,10302_S24_2887
10311,S24_2887,3,43,100.0,4595.41,Medium,10311_S24_2887
10332,S24_2887,11,44,42.26,1859.44,Small,10332_S24_2887
10346,S24_2887,5,24,87.24,2093.76,Small,10346_S24_2887
10368,S24_2887,5,31,100.0,4223.13,Medium,10368_S24_2887
10380,S24_2887,7,44,36.29,1596.76,Small,10380_S24_2887
10407,S24_2887,5,59,98.65,5820.35,Medium,10407_S24_2887
10420,S24_2887,8,55,96.3,5296.5,Medium,10420_S24_2887
10109,S24_2972,6,29,32.1,930.9,Small,10109_S24_2972
10122,S24_2972,4,39,30.96,1207.44,Small,10122_S24_2972
10135,S24_2972,1,20,35.87,717.4,Small,10135_S24_2972
10147,S24_2972,1,25,42.67,1066.75,Small,10147_S24_2972
10160,S24_2972,2,42,37.0,1554.0,Small,10160_S24_2972
10171,S24_2972,4,36,35.49,1277.64,Small,10171_S24_2972
10181,S24_2972,8,37,42.67,1578.79,Small,10181_S24_2972
10192,S24_2972,13,30,30.59,917.7,Small,10192_S24_2972
10203,S24_2972,2,21,37.0,777.0,Small,10203_S24_2972
10212,S24_2972,12,34,43.42,1476.28,Small,10212_S24_2972
10225,S24_2972,3,42,36.63,1538.46,Small,10225_S24_2972
10239,S24_2972,2,20,44.56,891.2,Small,10239_S24_2972
10253,S24_2972,7,40,42.67,1706.8,Small,10253_S24_2972
10266,S24_2972,8,34,40.4,1373.6,Small,10266_S24_2972
10278,S24_2972,8,31,38.89,1205.59,Small,10278_S24_2972
10287,S24_2972,6,36,39.65,1427.4,Small,10287_S24_2972
10301,S24_2972,10,48,34.36,1649.28,Small,10301_S24_2972
10310,S24_2972,4,33,41.91,1383.03,Small,10310_S24_2972
10321,S24_2972,12,37,33.23,1229.51,Small,10321_S24_2972
10331,S24_2972,13,27,42.24,1140.48,Small,10331_S24_2972
10342,S24_2972,9,39,40.4,1575.6,Small,10342_S24_2972
10355,S24_2972,4,36,38.52,1386.72,Small,10355_S24_2972
10367,S24_2972,2,36,100.0,5018.4,Medium,10367_S24_2972
10378,S24_2972,7,41,100.0,5856.85,Medium,10378_S24_2972
10390,S24_2972,5,37,100.0,4894.73,Medium,10390_S24_2972
10405,S24_2972,2,47,44.56,2094.32,Small,10405_S24_2972
10419,S24_2972,7,15,42.67,640.05,Small,10419_S24_2972
10105,S24_3151,4,44,72.58,3193.52,Medium,10105_S24_3151
10119,S24_3151,13,35,87.62,3066.7,Medium,10119_S24_3151
10129,S24_3151,4,41,94.71,3883.11,Medium,10129_S24_3151
10142,S24_3151,1,49,98.25,4814.25,Medium,10142_S24_3151
10154,S24_3151,2,31,91.17,2826.27,Small,10154_S24_3151
10167,S24_3151,11,20,79.66,1593.2,Small,10167_S24_3151
10177,S24_3151,2,45,72.58,3266.1,Medium,10177_S24_3151
10185,S24_3151,2,33,74.35,2453.55,Small,10185_S24_3151
10197,S24_3151,8,47,83.2,3910.4,Medium,10197_S24_3151
10208,S24_3151,2,20,89.4,1788.0,Small,10208_S24_3151
10222,S24_3151,14,47,70.81,3328.07,Medium,10222_S24_3151
10233,S24_3151,2,40,94.71,3788.4,Medium,10233_S24_3151
10248,S24_3151,5,30,100.0,3053.7,Medium,10248_S24_3151
10261,S24_3151,3,22,91.17,2005.74,Small,10261_S24_3151
10273,S24_3151,6,27,100.0,2796.12,Small,10273_S24_3151
10283,S24_3151,8,34,92.94,3159.96,Medium,10283_S24_3151
10295,S24_3151,3,46,84.97,3908.62,Medium,10295_S24_3151
10306,S24_3151,2,31,84.08,2606.48,Small,10306_S24_3151
10315,S24_3151,1,24,86.74,2081.76,Small,10315_S24_3151
10326,S24_3151,3,41,85.85,3519.85,Medium,10326_S24_3151
10339,S24_3151,13,55,100.0,10758.0,Large,10339_S24_3151
10350,S24_3151,9,30,100.0,3021.0,Medium,10350_S24_3151
10373,S24_3151,12,33,57.32,1891.56,Small,10373_S24_3151
10384,S24_3151,2,43,97.87,4208.41,Medium,10384_S24_3151
10396,S24_3151,7,27,83.2,2246.4,Small,10396_S24_3151
10414,S24_3151,5,60,100.0,6107.4,Medium,10414_S24_3151
10110,S24_3191,12,27,73.62,1987.74,Small,10110_S24_3191
10124,S24_3191,11,49,83.04,4068.96,Medium,10124_S24_3191
10148,S24_3191,5,31,73.62,2282.22,Small,10148_S24_3191
10161,S24_3191,4,20,77.05,1541.0,Small,10161_S24_3191
10172,S24_3191,2,24,81.33,1951.92,Small,10172_S24_3191
10182,S24_3191,15,33,94.17,3107.61,Medium,10182_S24_3191
10192,S24_3191,3,32,72.77,2328.64,Small,10192_S24_3191
10204,S24_3191,9,40,79.62,3184.8,Medium,10204_S24_3191
10212,S24_3191,2,27,79.62,2149.74,Small,10212_S24_3191
10227,S24_3191,15,40,79.62,3184.8,Medium,10227_S24_3191
10241,S24_3191,7,26,81.33,2114.58,Small,10241_S24_3191
10267,S24_3191,4,44,96.74,4256.56,Medium,10267_S24_3191
10279,S24_3191,4,33,71.06,2344.98,Small,10279_S24_3191
10288,S24_3191,10,34,68.49,2328.66,Small,10288_S24_3191
10302,S24_3191,6,48,74.48,3575.04,Medium,10302_S24_3191
10311,S24_3191,5,25,83.04,2076.0,Small,10311_S24_3191
10321,S24_3191,2,39,84.75,3305.25,Medium,10321_S24_3191
10332,S24_3191,12,45,34.19,1538.55,Small,10332_S24_3191
10346,S24_3191,2,24,100.0,3325.92,Medium,10346_S24_3191
10368,S24_3191,1,46,79.62,3662.52,Medium,10368_S24_3191
10380,S24_3191,9,44,79.06,3478.64,Medium,10380_S24_3191
10407,S24_3191,7,13,81.33,1057.29,Small,10407_S24_3191
10420,S24_3191,10,35,96.74,3385.9,Medium,10420_S24_3191
10108,S24_3371,5,30,63.07,1892.1,Small,10108_S24_3371
10122,S24_3371,9,34,50.21,1707.14,Small,10122_S24_3371
10135,S24_3371,6,27,66.13,1785.51,Small,10135_S24_3371
10147,S24_3371,6,30,68.58,2057.4,Small,10147_S24_3371
10159,S24_3371,1,50,69.8,3490.0,Medium,10159_S24_3371
10169,S24_3371,1,34,50.21,1707.14,Small,10169_S24_3371
10181,S24_3371,13,23,65.52,1506.96,Small,10181_S24_3371
10191,S24_3371,2,48,60.01,2880.48,Small,10191_S24_3371
10203,S24_3371,7,34,64.9,2206.6,Small,10203_S24_3371
10211,S24_3371,1,48,48.98,2351.04,Small,10211_S24_3371
10225,S24_3371,8,24,50.21,1205.04,Small,10225_S24_3371
10238,S24_3371,2,47,62.45,2935.15,Small,10238_S24_3371
10253,S24_3371,12,24,52.66,1263.84,Small,10253_S24_3371
10266,S24_3371,13,47,62.45,2935.15,Small,10266_S24_3371
10276,S24_3371,2,20,61.23,1224.6,Small,10276_S24_3371
10287,S24_3371,11,20,67.97,1359.4,Small,10287_S24_3371
10300,S24_3371,4,31,58.78,1822.18,Small,10300_S24_3371
10310,S24_3371,9,38,56.94,2163.72,Small,10310_S24_3371
10320,S24_3371,2,26,61.23,1591.98,Small,10320_S24_3371
10331,S24_3371,9,25,100.0,3078.5,Medium,10331_S24_3371
10342,S24_3371,10,48,62.45,2997.6,Small,10342_S24_3371
10355,S24_3371,6,44,62.45,2747.8,Small,10355_S24_3371
10363,S24_3371,15,21,100.0,2447.76,Small,10363_S24_3371
10378,S24_3371,6,46,41.54,1910.84,Small,10378_S24_3371
10390,S24_3371,6,46,52.84,2430.64,Small,10390_S24_3371
10419,S24_3371,12,55,52.66,2896.3,Small,10419_S24_3371
10106,S24_3420,14,31,52.6,1630.6,Small,10106_S24_3420
10119,S24_3420,5,20,72.98,1459.6,Small,10119_S24_3420
10131,S24_3420,6,29,59.18,1716.22,Small,10131_S24_3420
10143,S24_3420,9,33,77.59,2560.47,Small,10143_S24_3420
10155,S24_3420,7,34,55.89,1900.26,Small,10155_S24_3420
10167,S24_3420,3,32,63.12,2019.84,Small,10167_S24_3420
10178,S24_3420,6,27,73.64,1988.28,Small,10178_S24_3420
10186,S24_3420,3,21,69.04,1449.84,Small,10186_S24_3420
10198,S24_3420,6,27,71.67,1935.09,Small,10198_S24_3420
10209,S24_3420,2,36,77.59,2793.24,Small,10209_S24_3420
10222,S24_3420,6,43,70.35,3025.05,Medium,10222_S24_3420
10249,S24_3420,2,25,69.7,1742.5,Small,10249_S24_3420
10262,S24_3420,11,46,70.35,3236.1,Medium,10262_S24_3420
10274,S24_3420,3,24,72.33,1735.92,Small,10274_S24_3420
10284,S24_3420,13,39,71.67,2795.13,Small,10284_S24_3420
10296,S24_3420,9,31,53.92,1671.52,Small,10296_S24_3420
10307,S24_3420,3,22,71.67,1576.74,Small,10307_S24_3420
10316,S24_3420,11,47,76.93,3615.71,Medium,10316_S24_3420
10328,S24_3420,2,20,72.98,1459.6,Small,10328_S24_3420
10339,S24_3420,14,29,99.69,2891.01,Small,10339_S24_3420
10351,S24_3420,4,38,68.38,2598.44,Small,10351_S24_3420
10361,S24_3420,6,34,100.0,3871.92,Medium,10361_S24_3420
10373,S24_3420,11,46,66.0,3036.0,Medium,10373_S24_3420
10386,S24_3420,9,35,63.76,2231.6,Small,10386_S24_3420
10398,S24_3420,13,34,71.67,2436.78,Small,10398_S24_3420
10400,S24_3420,3,38,57.2,2173.6,Small,10400_S24_3420
10415,S24_3420,2,18,69.7,1254.6,Small,10415_S24_3420
10110,S24_3432,14,37,100.0,3724.42,Medium,10110_S24_3432
10124,S24_3432,13,43,100.0,5203.0,Medium,10124_S24_3432
10148,S24_3432,7,27,100.0,3469.5,Medium,10148_S24_3432
10161,S24_3432,6,30,100.0,3148.2,Medium,10161_S24_3432
10172,S24_3432,4,22,98.51,2167.22,Small,10172_S24_3432
10182,S24_3432,17,49,100.0,6244.07,Medium,10182_S24_3432
10192,S24_3432,5,46,100.0,5566.0,Medium,10192_S24_3432
10204,S24_3432,11,48,91.02,4368.96,Medium,10204_S24_3432
10212,S24_3432,4,46,87.81,4039.26,Medium,10212_S24_3432
10226,S24_3432,2,48,92.09,4420.32,Medium,10226_S24_3432
10241,S24_3432,9,27,86.73,2341.71,Small,10241_S24_3432
10267,S24_3432,6,43,100.0,5110.98,Medium,10267_S24_3432
10279,S24_3432,6,48,100.0,6168.0,Medium,10279_S24_3432
10288,S24_3432,12,41,100.0,4873.26,Medium,10288_S24_3432
10301,S24_3432,2,22,96.37,2120.14,Small,10301_S24_3432
10311,S24_3432,7,46,92.09,4236.14,Medium,10311_S24_3432
10321,S24_3432,4,21,89.95,1888.95,Small,10321_S24_3432
10332,S24_3432,13,31,37.18,1152.58,Small,10332_S24_3432
10346,S24_3432,6,26,95.88,2492.88,Small,10346_S24_3432
10368,S24_3432,4,20,99.58,1991.6,Small,10368_S24_3432
10380,S24_3432,11,34,100.0,3953.18,Medium,10380_S24_3432
10407,S24_3432,9,43,86.73,3729.39,Medium,10407_S24_3432
10420,S24_3432,12,26,100.0,2617.16,Small,10420_S24_3432
10105,S24_3816,1,50,79.67,3983.5,Medium,10105_S24_3816
10119,S24_3816,10,35,90.57,3169.95,Medium,10119_S24_3816
10129,S24_3816,1,50,77.99,3899.5,Medium,10129_S24_3816
10143,S24_3816,14,23,80.51,1851.73,Small,10143_S24_3816
10155,S24_3816,12,37,67.93,2513.41,Small,10155_S24_3816
10167,S24_3816,8,29,83.86,2431.94,Small,10167_S24_3816
10178,S24_3816,11,21,72.12,1514.52,Small,10178_S24_3816
10186,S24_3816,8,36,85.54,3079.44,Medium,10186_S24_3816
10197,S24_3816,5,22,86.38,1900.36,Small,10197_S24_3816
10209,S24_3816,7,22,89.73,1974.06,Small,10209_S24_3816
10222,S24_3816,11,46,80.51,3703.46,Medium,10222_S24_3816
10248,S24_3816,2,23,76.31,1755.13,Small,10248_S24_3816
10262,S24_3816,16,49,87.21,4273.29,Medium,10262_S24_3816
10273,S24_3816,3,48,83.02,3984.96,Medium,10273_S24_3816
10283,S24_3816,5,33,72.96,2407.68,Small,10283_S24_3816
10296,S24_3816,14,22,77.15,1697.3,Small,10296_S24_3816
10307,S24_3816,8,22,91.41,2011.02,Small,10307_S24_3816
10316,S24_3816,16,25,92.25,2306.25,Small,10316_S24_3816
10326,S24_3816,2,20,92.25,1845.0,Small,10326_S24_3816
10339,S24_3816,16,42,59.36,2493.12,Small,10339_S24_3816
10350,S24_3816,10,25,60.34,1508.5,Small,10350_S24_3816
10373,S24_3816,10,23,100.0,2394.3,Small,10373_S24_3816
10385,S24_3816,2,37,85.54,3164.98,Medium,10385_S24_3816
10396,S24_3816,8,37,90.57,3351.09,Medium,10396_S24_3816
10400,S24_3816,8,42,72.96,3064.32,Medium,10400_S24_3816
10414,S24_3816,2,51,76.31,3891.81,Medium,10414_S24_3816
10108,S24_3856,1,40,100.0,5448.8,Medium,10108_S24_3856
10122,S24_3856,5,43,100.0,5494.97,Medium,10122_S24_3856
10135,S24_3856,2,47,100.0,6336.07,Medium,10135_S24_3856
10147,S24_3856,2,23,100.0,2906.97,Small,10147_S24_3856
10160,S24_3856,3,35,100.0,4767.7,Medium,10160_S24_3856
10170,S24_3856,1,34,100.0,3819.56,Medium,10170_S24_3856
10181,S24_3856,9,25,100.0,3861.75,Medium,10181_S24_3856
10192,S24_3856,14,45,100.0,6319.35,Medium,10192_S24_3856
10203,S24_3856,3,47,100.0,6996.42,Medium,10203_S24_3856
10212,S24_3856,13,49,100.0,6949.67,Medium,10212_S24_3856
10225,S24_3856,4,40,100.0,4550.0,Medium,10225_S24_3856
10239,S24_3856,3,29,100.0,4479.63,Medium,10239_S24_3856
10253,S24_3856,8,39,100.0,5148.0,Medium,10253_S24_3856
10266,S24_3856,9,24,100.0,2932.08,Small,10266_S24_3856
10278,S24_3856,9,25,100.0,3159.75,Medium,10278_S24_3856
10287,S24_3856,7,36,100.0,4297.32,Medium,10287_S24_3856
10301,S24_3856,11,50,100.0,7723.5,Large,10301_S24_3856
10310,S24_3856,5,45,100.0,5497.65,Medium,10310_S24_3856
10321,S24_3856,13,26,100.0,4052.88,Medium,10321_S24_3856
10331,S24_3856,1,21,100.0,3135.93,Medium,10331_S24_3856
10342,S24_3856,6,42,100.0,5013.54,Medium,10342_S24_3856
10355,S24_3856,8,32,100.0,5302.72,Medium,10355_S24_3856
10363,S24_3856,1,31,94.58,2931.98,Small,10363_S24_3856
10378,S24_3856,3,33,53.27,1757.91,Small,10378_S24_3856
10390,S24_3856,8,45,100.0,6763.05,Medium,10390_S24_3856
10405,S24_3856,3,76,100.0,11739.7,Large,10405_S24_3856
10419,S24_3856,8,70,100.0,9240.0,Large,10419_S24_3856
10106,S24_3949,11,50,64.83,3241.5,Medium,10106_S24_3949
10119,S24_3949,2,28,70.29,1968.12,Small,10119_S24_3949
10131,S24_3949,3,50,81.89,4094.5,Medium,10131_S24_3949
10143,S24_3949,6,28,66.19,1853.32,Small,10143_S24_3949
10155,S24_3949,4,44,77.11,3392.84,Medium,10155_S24_3949
10168,S24_3949,18,27,73.02,1971.54,Small,10168_S24_3949
10178,S24_3949,3,30,72.33,2169.9,Small,10178_S24_3949
10198,S24_3949,3,43,66.19,2846.17,Small,10198_S24_3949
10210,S24_3949,16,29,69.6,2018.4,Small,10210_S24_3949
10222,S24_3949,3,48,56.64,2718.72,Small,10222_S24_3949
10235,S24_3949,12,33,60.05,1981.65,Small,10235_S24_3949
10250,S24_3949,13,40,75.06,3002.4,Medium,10250_S24_3949
10262,S24_3949,8,48,61.42,2948.16,Small,10262_S24_3949
10275,S24_3949,18,41,81.89,3357.49,Medium,10275_S24_3949
10284,S24_3949,10,21,55.96,1175.16,Small,10284_S24_3949
10296,S24_3949,6,32,71.65,2292.8,Small,10296_S24_3949
10308,S24_3949,16,43,76.43,3286.49,Medium,10308_S24_3949
10316,S24_3949,8,30,77.79,2333.7,Small,10316_S24_3949
10328,S24_3949,3,35,76.43,2675.05,Small,10328_S24_3949
10339,S24_3949,11,45,96.92,4361.4,Medium,10339_S24_3949
10351,S24_3949,3,34,59.37,2018.58,Small,10351_S24_3949
10361,S24_3949,7,26,100.0,3710.98,Medium,10361_S24_3949
10373,S24_3949,13,39,73.0,2847.0,Small,10373_S24_3949
